ID_PARCELA,SP_PPAL,band,auc_yearly_mean,auc_yearly_mean_normalized,mean_yearly_value,min_yearly_value,max_yearly_value,std_yearly_value,mean_Winter,std_Winter,mean_Spring,std_Spring,mean_Summer,std_Summer,mean_Fall,std_Fall,acf_lag_26,acf_lag_52,acf_lag_78,acf_lag_104,acf_lag_156,qtest_stat_1,qtest_pvalue_1,qtest_stat_2,qtest_pvalue_2,qtest_stat_3,qtest_pvalue_3,qtest_stat_26,qtest_pvalue_26,qtest_stat_52,qtest_pvalue_52,qtest_stat_104,qtest_pvalue_104,qtest_stat_156,qtest_pvalue_156,seasonality_mode,fisher_kappa,seasonality_stability,plurianual_cycles,seasonality_amplitude
16,1,Coherence,44.13918998056934,0.8328149052937611,0.8479081471787844,0.6386674866080283,0.9612545967102051,0.08462904333426793,0.7825124489294516,0.22369619018769893,0.8735766575948613,0.12178256573504526,0.9252579376885766,0.07734408752211956,0.8109065468766188,0.19540171470278817,-0.09489215965131038,-0.000266666096232399,-0.06627668155916908,-0.03896504032723139,-0.03998969967931828,70.17711294328534,5.421178088356972e-17,82.05511735647659,1.5203992968479634e-18,91.38166023250719,1.1060405888666695e-19,168.48593934000075,8.046025799812382e-23,252.8113877066463,3.555490553311774e-28,314.41725392148317,5.2871331922257267e-23,458.27978593751715,1.6907912735833199e-31,52.0,2.6369555697822147,0.08373828080347592,0.1614580463570417,0.4716677242362143
17,1,Coherence,44.37060755698809,0.8371812746601527,0.853014914590032,0.5567376092076303,0.9723701732499259,0.11098298423995387,0.7245508546160685,0.2696340614565556,0.9076335848988714,0.13157130983027956,0.9429239097394442,0.07840807833055524,0.8384176691699969,0.19994707655220434,-0.1507584749904115,0.034594840432306,-0.014633366891681545,0.02200384497635288,-0.06606517917346098,87.20672871553374,9.775067464877417e-21,103.03688221136504,4.2249863632911414e-23,112.5146657145493,3.1557682784334422e-24,278.17595352145395,4.70831259019503e-44,412.3373576188542,1.523403473912e-57,584.1900012264971,6.008929533585168e-68,744.4644583753362,1.708546148763246e-77,52.0,2.685424790490043,0.09179350313930547,0.18063836223400537,0.7649151908278252
18,1,Coherence,43.93184001302967,0.8289026417552768,0.8437936665045108,0.5355701123674712,0.9744278689225515,0.12409686982399816,0.703320048522909,0.2946221503406697,0.9170494580993781,0.12397310096117374,0.9434340886379543,0.07050171914303635,0.8160779664390966,0.21803907563414296,-0.16533767623619694,-0.007169263069073113,-0.09684791832406915,0.019449315579042684,-0.08069170785996178,116.66597898147663,3.3972424325638096e-27,148.40555727206757,5.944874577440469e-33,168.51769548867347,2.6586721020898198e-36,341.8782412905378,8.077015638601714e-57,488.86006641447716,2.542372444722823e-72,696.7286576185498,1.6938042050472794e-88,900.3730462901508,5.212077472227866e-105,52.0,2.651609820318845,0.10854862885647729,0.1676976779589635,1.14976943815511
19,1,Coherence,44.3239421594888,0.8363007954620528,0.8513606939675673,0.5556341738750535,0.9767953872680666,0.09571562025841311,0.7588310673128109,0.27197751804116266,0.8772731638337309,0.15961681569094416,0.9269224487637219,0.09772758622168626,0.8395947059616446,0.19467622749231986,-0.09678986939580225,0.03343244208444212,-0.015763462964738066,-0.005555729853050789,-0.02991875130490754,67.1890324379275,2.4668263986177704e-16,71.47359362773025,3.0179104080581765e-16,73.90922777376987,6.206770612899549e-16,162.27229246852934,1.152683861302418e-21,237.82887163968851,1.4048829738216121e-25,293.43748469057056,5.809393350342635e-20,370.08325868286573,1.9327724257391133e-19,52.0,2.0960864550302545,0.05708510900895391,0.17990652254315612,0.4268515102910192
20,1,Coherence,44.5516012519598,0.8405962500369774,0.8565453231334685,0.6429505854845048,0.9491289496421814,0.06303702531880737,0.8707435385802308,0.16350211673831602,0.8118546037255107,0.12231688012153524,0.888853651520453,0.10708385853358607,0.8521609606319352,0.13334743243680963,0.0036649175147587866,-0.08545826301694734,-0.009190674708372773,-0.03679433889649077,0.0041374471931734744,48.06987879554195,4.1129653111953145e-12,49.74415357704993,1.5783172287960062e-11,51.117963825642825,4.617018560485789e-11,74.37700676560073,1.4985240127460372e-06,112.16888271592487,2.627300405111935e-06,149.08220150642165,0.002498639603397697,196.5722749669642,0.015368472246287521,26.0,2.2341599984896185,0.026113309569932706,0.09500232111603792,0.09114445586859493
21,1,Coherence,47.32767538009655,0.892975007171633,0.9086953174165531,0.7958085664681026,0.9701820015907285,0.0439200316863772,0.8942430353647953,0.15146857102859634,0.8922728855867643,0.07685789348806836,0.930458180998501,0.06162621417684719,0.921872543661218,0.08852941044378078,-0.08383662113976502,-0.049322410540112244,-0.008099870456287002,-0.06527958400306001,0.014461397564533763,41.34894858243984,1.2733993495547288e-10,41.38802408383772,1.029685890474856e-09,41.460610441209695,5.221803492884927e-09,84.39283397149181,4.3390313696533904e-08,106.1396235389218,1.4031665629399489e-05,148.68781621184522,0.0026713067941135918,186.60750755462806,0.047649559904285155,26.0,1.5468974837701424,0.01624428550062116,0.11805306984513352,0.025722004185307984
22,1,Coherence,45.911317734136475,0.866251278002575,0.8815637339626146,0.6951736301183702,0.9667178789774576,0.06741266613644648,0.8318717481719481,0.22229081213157023,0.8891857914827965,0.1628475034488584,0.9385515780825364,0.053891467968561584,0.8760445200298962,0.17255057480098432,-0.051848643036682865,0.001323506253586468,-0.02127524348779912,-0.01448608952675425,-0.03137492490508926,65.96511923271585,4.58974102367466e-16,71.61639648481089,2.809940322285408e-16,93.66422726661055,3.5757163399028094e-20,207.56725065990514,3.1139624438823772e-30,241.21032354214725,3.673446564812708e-26,278.69899234935406,6.841963892581344e-18,332.66857952067267,7.613270206556187e-15,52.0,1.9643471511526098,0.03763237931553846,0.2438410522628703,0.1653654139950843
23,1,Coherence,45.15894063704071,0.8520554837177492,0.8659044567693062,0.676271015405655,0.9524259090423584,0.07407682890760521,0.805199650091094,0.1935765339232473,0.9148823022842407,0.08443058834970484,0.9203469525826605,0.08824771738166445,0.8327745677609193,0.15022873545950785,-0.10916593988505274,0.06401018277081039,-0.08431471998895898,-0.021548953860501235,-0.060385240793312214,70.02612743219093,5.852413117467495e-17,83.12761020314879,8.893419891973436e-19,89.22234070933277,3.2179552096922944e-19,176.39488795117984,2.655318711149306e-24,285.9460958391102,4.797449080601391e-34,438.6067211494697,1.187430668428887e-42,576.245892903982,1.6969722135190907e-49,52.0,2.6929288270598746,0.08257194270113608,0.1158415107369572,0.37564878034099414
24,1,Coherence,46.30999252420096,0.8737734438528483,0.8883444644222898,0.735826188325882,0.9712845087051392,0.05071808679301033,0.8634206261989232,0.1427633823227994,0.8814228007922301,0.07757867462406609,0.9272130480722377,0.07913646285480871,0.8904220438317249,0.10389267476199376,-0.07747909055637338,0.016237734587260418,-0.018200958077631883,-0.020218007780214157,-0.016036364492448784,31.89433035671371,1.6279162488453e-08,33.74603797049783,4.70046649809054e-08,35.944423563396725,7.693744100759462e-08,53.29806683204389,0.0012433389979910692,94.75679501066895,0.0002692814556793935,156.17418391681267,0.0007129357543747904,213.1309426160575,0.0016211412547337757,52.0,1.5705996668396,0.01301672556768948,0.056738363366436964,0.031989981553734594
25,1,Coherence,48.31914479775088,0.9116819773160544,0.9282684951538668,0.7876973032951358,0.9713435669740041,0.039831376007225826,0.920395296167683,0.1416098851029185,0.915601185850195,0.06713615932887403,0.939445436000824,0.05940656218335413,0.9359860769227931,0.08657521925816528,-0.037065840372693344,-0.09642118809276719,-0.02847007985173748,-0.05758778291444788,0.009504564322844689,53.608149212334524,2.4474210570965995e-13,53.630545751367166,2.2608667110809187e-12,55.16756728148932,6.323617068142273e-12,90.67741789342254,4.32644704700487e-09,123.33867714617475,9.927139001981262e-08,158.67254377281495,0.0004479698490961691,184.16944891720885,0.061173152645386,26.0,1.1769074243149995,0.017801334431061463,0.07657893018566445,0.03634866340105741
26,1,Coherence,48.78307579400993,0.9204353923398101,0.9366357038498784,0.7708607494831083,0.9872892737388611,0.04123028820743182,0.919955388114259,0.15185805200210437,0.9226972049957997,0.08517106429537051,0.9571544826030731,0.03912860795276152,0.9437644795367592,0.05241733652032129,-0.04069056315657689,-0.11310532320583713,-0.021183541668757938,-0.03811614957795411,-0.0010889981059535464,52.88428901937999,3.5378816501645957e-13,52.957315610463944,3.165665527355687e-12,53.02402151044644,1.8118694082115347e-11,95.04145095225003,8.449578019752882e-10,121.4384016371193,1.758602741016603e-07,150.68430759629263,0.0018985185321728885,172.06219546650533,0.1794864642903521,26.0,1.4171161259936724,0.01852834126162961,0.1573522011735289,0.025597909441408315
27,1,Coherence,48.11866741066888,0.9078993851069599,0.9248942379467356,0.8337104618549345,0.972886025905609,0.03598227030020878,0.8967729307509757,0.11175411853409487,0.9417506544976622,0.052285792206358296,0.9493422249430105,0.05765849766110736,0.915439804133616,0.0911554067573483,-0.025160917326476396,-0.02000494056065479,-0.04229648792283509,-0.07116883477492214,-0.03677348182201842,60.18856784272244,8.619135943553343e-15,61.44829728157791,4.535986821588476e-14,62.89111944417305,1.4169336689891128e-13,116.07754131001171,2.380285946319109e-13,168.60159286493317,3.116060307921271e-14,235.8207881898171,3.1049315958378342e-12,326.18295890079753,4.352374511711663e-14,52.0,1.5563319371108213,0.024096175725800546,0.10682457947391126,0.03904655391883598
